OBJECTID,TYPE_REG,ID_ETABLISSEMENT,NOM,UNITE_LOCALE,COMPLEMENT_LOCALI,STATUT_REG,IMMAT_DT,TYPE_LOCAL,CODE_NOGA,BRANCHE,ACTIVITE_DETAIL,TAILLE,RAISON_SOC_PARENT,ID_ENTREPRISE,TEL_PRINCIPAL,TEL_SECONDAIRE,FAX,EMAIL,SITE_INTERNET,PHYS_RUE,PHYS_NUMRUE,PHYS_NPA,PHYS_LOCALITE,PHYS_COMMUNE,IDPADR,ADRESSE,NUM_IDE,RAISON_SOCIALE,NATURE_JURID,SIEGE_CANTON,SIEGE_PAYS,SOUS_TYPE,E,N
69084,Entreprise,,VIOT COSTER CONSEIL,74397178.0,,En activité,2010-03-08,,663002,Gestion de fonds,,,,1-4XH-35497,41223465168.0,,,gviotcoster@mag-am.ch,,Rue Michel-CHAUVET,4,1208,Genève,Genève,930225005993,Rue Michel-CHAUVET 4,CHE113228228,VIOT COSTER CONSEIL,Entreprise individuelle,Genève,Suisse,ENT siège à Genève,2501039.89,1117127.09
68917,Entreprise,,PRIMOLAC SA,74613358.0,,En activité,2010-03-24,,649901,Sociétés d'investissement,,,,1-4XH-35076,,,,,,Rue du Rhône,100,1204,Genève,Genève,930225024548,Rue du Rhône 100,CHE115544611,PRIMOLAC SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500703.47,1117664.61
68144,Entreprise,,EOLI SA,73344143.0,,En activité,2009-07-17,,649901,Sociétés d'investissement,,,,1-4XH-31795,41228094000.0,,41228094001.0,,,Route des Acacias,24,1227,Les Acacias,Genève-Plainpalais,930225000047,Route des Acacias 24,CHE114970833,EOLI SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2499414.98,1116357.42
68398,Entreprise,,International Asset Allocations SA,89958515.0,,En activité,2008-12-17,,663002,Gestion de fonds,,,,1-4XH-29705,41229792550.0,,41229792560.0,info@swissiaa.ch,,Route des Jeunes,4,1227,Les Acacias,Genève,930225015430,Route des Jeunes 4,CHE114637150,International Asset Allocations SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2498809.16,1116910.57
68923,Entreprise,,MSM Investment Advisors SA,74560612.0,,En activité,2010-01-27,,663002,Gestion de fonds,,10-19 travailleurs,,1-4XH-35566,41228173700.0,,,contact@msmiam.ch,https://www.msmiam.com,Rue de la Rôtisserie,11,1204,Genève,Genève-Cité,930225025164,Rue de la Rôtisserie 11,CHE115385531,MSM Investment Advisors SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500240.57,1117661.91
68422,Entreprise,,REAL IMHOLDING SA,72702036.0,,En activité,2008-06-02,,649901,Sociétés d'investissement,,,,1-4XH-30759,41227020700.0,,41227020701.0,,,Rue du Rhône,40,1204,Genève,Genève-Cité,930225024524,Rue du Rhône 40,CHE114329518,REAL IMHOLDING SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500283.77,1117806.14
68670,Entreprise,,FINANCIERE SELVI S.C.A.,91348764.0,,En activité,2008-06-03,,649901,Sociétés d'investissement,,,,1-4XH-30391,41223188800.0,,41223109562.0,,,Rue du Grütli,4,1204,Genève,Genève,930225044329,Rue du Grütli 4,CHE114331691,FINANCIERE SELVI S.C.A.,Sté en commandite par actions,Genève,Suisse,ENT siège à Genève,2499860.18,1117698.96
68677,Entreprise,,Amerys SA,74432178.0,,En activité,2008-05-30,,663002,Gestion de fonds,,1-2 travailleurs,,1-4XH-30793,41223228990.0,,41223228999.0,,,Route de Malagnou,38A,1208,Genève,Genève,960611093447,Route de Malagnou 38A,CHE114327212,Amerys SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2501324.47,1116939.2
68430,Entreprise,,"Clarté Finance, Marc LELEU",77253869.0,,En activité,2009-01-07,,663002,Gestion de fonds,,Sans travailleur,,1-4XH-28391,41228602600.0,,,mleleu@clartefinance.ch,,Chemin des Crêts-de-Champel,39,1206,Genève,Genève-Plainpalais,930225008415,Chemin des Crêts-de-Champel 39,CHE114658577,"Clarté Finance, Marc LELEU",Entreprise individuelle,Genève,Suisse,ENT siège à Genève,2501051.1,1115956.12
68436,Entreprise,,VULCAN ASSETS MANAGEMENT SA,74500854.0,,En activité,2008-06-23,,663002,Gestion de fonds,,6-9 travailleurs,,1-4XH-30125,41223200634.0,,41227356148.0,info@vulcan-am.ch,http://www.vulcan-am.ch,Route de Malagnou,38A,1208,Genève,Genève,960611093447,Route de Malagnou 38A,CHE114368317,VULCAN ASSETS MANAGEMENT SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2501324.47,1116939.2
68691,Entreprise,,Sterwen SA,76223716.0,,En activité,2009-01-12,,663002,Gestion de fonds,,6-9 travailleurs,,1-4XH-29783,41227357286.0,,41227357285.0,fdelalande@swbam.ch,http://www.swbam.ch,Rue Pierre-FATIO,15,1204,Genève,Genève-Cité,930225010580,Rue Pierre-FATIO 15,CHE114665353,Sterwen SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500842.4,1117582.71
71915,Entreprise,,MACH Participations SA,75182917.0,,En activité,2010-07-02,,649901,Sociétés d'investissement,,,,1-4XH-39425,41223472121.0,,41227020701.0,,,Rue LE-CORBUSIER,8,1208,Genève,Genève,930225035529,Rue LE-CORBUSIER 8,CHE115808520,MACH Participations SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2501816.38,1116701.0
71920,Entreprise,,GENEVA SELF STORAGE INVESTORS SA,80892223.0,,En activité,2011-06-30,,649901,Sociétés d'investissement,,,,1-4XH-40034,41227070800.0,,41227070808.0,,,Chemin Frank-THOMAS,36,1208,Genève,Genève,930225040495,Chemin Frank-THOMAS 36,CHE131855624,GENEVA SELF STORAGE INVESTORS SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2502372.23,1117686.68
71219,Entreprise,,Voltarium 27 SA,71241823.0,,En activité,1948-06-29,,649901,Sociétés d'investissement,,,,1-4XH-4106,,,,,,Rue des Bains,33,1205,Genève,Genève,930225040888,Rue des Bains 33,CHE103128683,Voltarium 27 SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2499530.55,1117207.19
71456,Entreprise,,Daucypal Holding SA,79739219.0,,En activité,2011-03-08,,649901,Sociétés d'investissement,,,,1-4XH-40815,,,,,,Rue Horace-Bénédict-De-SAUSSURE,6,1204,Genève,Genève,930225026505,Rue Horace-Bénédict-De-SAUSSURE 6,CHE294269906,Daucypal Holding SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2499938.44,1117259.02
71458,Entreprise,,Financière C. Vernes SA,45580561.0,,En activité,1961-10-04,,649901,Sociétés d'investissement,,,,1-4XH-4082,41227892889.0,,41227893075.0,info@vernes.ch,http://www.vernes.ch,Avenue Jules-CROSNIER,6,1206,Genève,Genève,930225008694,Avenue Jules-CROSNIER 6,CHE102900990,Financière C. Vernes SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500809.89,1116895.72
71459,Entreprise,,Conser - ESG verifier SA,85251204.0,,En activité,1998-12-07,,663002,Gestion de fonds,,6-9 travailleurs,,1-4XH-40820,41229077100.0,,,info@conser.ch,https://www.conser.ch,Boulevard James-FAZY,11,1201,Genève,Genève,930225010789,Boulevard James-FAZY 11,CHE101014011,Conser - ESG verifier SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2499756.2,1118165.29
71239,Entreprise,,"Ufi I SA, Genève",94857476.0,,En activité,1960-09-14,,649901,Sociétés d'investissement,,Sans travailleur,,1-4XH-4139,,,,,,Quai Gustave-ADOR,18,1207,Genève,Genève,930225000090,Quai Gustave-ADOR 18,CHE103160132,"Ufi I SA, Genève",Société anonyme,Genève,Suisse,ENT siège à Genève,2501108.97,1117896.31
71467,Entreprise,,Pringles Overseas Holdings Sàrl,82373384.0,,En activité,2011-08-18,,649901,Sociétés d'investissement,,,,1-4XH-42915,41228184500.0,,,,http://www.kelloggcompany.com,Rue du Marché,20,1204,Genève,Genève,930225017949,Rue du Marché 20,CHE380212958,Pringles Overseas Holdings Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2500273.6,1117663.91
71480,Entreprise,,OYSTER TRUST SARL,87169872.0,,En activité,2011-11-24,,663002,Gestion de fonds,,,,1-4XH-41426,41229010111.0,,41229010112.0,info@oystertrust.com,http://www.oystertrust.com,Rue Ferdinand-HODLER,17,1207,Genève,Genève,930225015016,Rue Ferdinand-HODLER 17,CHE362504570,OYSTER TRUST SARL,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2500961.32,1117212.29
71486,Entreprise,,Vaalhalla SA,80250366.0,,En activité,2011-04-20,,649901,Sociétés d'investissement,,,,1-4XH-41120,41223090600.0,,41223090609.0,geneva@dryden.ch,,Avenue BLANC,47,1202,Genève,Genève-Petit-Saconnex,930225002441,Avenue BLANC 47,CHE331833411,Vaalhalla SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500403.24,1119656.75
71709,Entreprise,,MyPrivateBoutique Holding SA,80793790.0,,En activité,2011-06-22,,649901,Sociétés d'investissement,,,,1-4XH-40276,41223003670.0,41797679204.0,,info@myprivateboutique.ch,http://www.myprivateboutique.ch,Rue du Rhône,30,1204,Genève,Genève-Cité,930225024521,Rue du Rhône 30,CHE235755376,MyPrivateBoutique Holding SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500216.06,1117824.96
71974,Entreprise,,B&F Invest SA,83145132.0,,En activité,2011-05-12,,663002,Gestion de fonds,,1-2 travailleurs,,1-4XH-39836,,,,contact@bnfinvest.ch,,Route de Compois,24,1252,Meinier,Meinier,930225007536,Route de Compois 24,CHE142794056,B&F Invest SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2506217.34,1122222.17
71265,Entreprise,,SIOMA Holding SA,89394546.0,,En activité,2011-10-21,,649901,Sociétés d'investissement,,,,1-4XH-43686,41223420232.0,,41223420328.0,,,Quai Gustave-ADOR,50,1207,Genève,Genève-Eaux-Vives,930225000101,Quai Gustave-ADOR 50,CHE181846975,SIOMA Holding SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2501421.13,1118104.61
71269,Entreprise,,NY-RICHARD SA,97630458.0,,En activité,2011-09-26,,649901,Sociétés d'investissement,,,,1-4XH-43693,41223015520.0,,41223015521.0,,,Chemin de Pinchat,13,1227,Carouge GE,Carouge,930225022093,Chemin de Pinchat 13,CHE295061024,NY-RICHARD SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2499919.28,1115016.09
71500,Entreprise,,"SOCIETE NDMS, INVESTMENT Sàrl",82475724.0,,En activité,2011-12-08,,649901,Sociétés d'investissement,,,,1-4XH-43326,,,,,, Clos-des-Buclines,2,1223,Cologny,Cologny,930225003830,Clos-des-Buclines 2,CHE350623570,"SOCIETE NDMS, INVESTMENT Sàrl",Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2503923.41,1118029.52
71511,Entreprise,,Blackrain SA,96543233.0,,En activité,2011-11-24,,649901,Sociétés d'investissement,,3-5 travailleurs,,1-4XH-41447,41216952653.0,,,,,Avenue de Miremont,33C,1206,Genève,Genève-Plainpalais,930225018952,Avenue de Miremont 33C,CHE374515681,Blackrain SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2501126.35,1116105.73
71287,Entreprise,,RJ Estate SA,79450273.0,,En activité,2011-02-02,,649901,Sociétés d'investissement,,,,1-4XH-41975,41223192200.0,,41223192201.0,info@mangeat.ch,http://www.mangeat.ch,Passage des Lions,6,1204,Genève,Genève,930225044662,Passage des Lions 6,CHE435834812,RJ Estate SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500119.0,1117805.63
71523,Entreprise,,Alcazar SA,91514183.0,,En activité,1934-01-25,,649901,Sociétés d'investissement,,1-2 travailleurs,,1-4XH-4166,41225330880.0,,,pm@alcazar-sa.ch,,Chemin de Chantecoucou,7,1255,Veyrier,Veyrier,950925105940,Chemin de Chantecoucou 7,CHE101649971,Alcazar SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2502888.25,1114305.13
71753,Entreprise,,Bayard SA,83136541.0,,En activité,2011-04-20,,663002,Gestion de fonds,,10-19 travailleurs,,1-4XH-39605,41227074171.0,,,contact@bayardsa.ch,http://www.bayardsa.com,Place du Molard,9,1204,Genève,Genève-Cité,930225019071,Place du Molard 9,CHE403332943,Bayard SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500384.02,1117687.79
71296,Entreprise,,Capital Privé Suisse SA,85053432.0,,En activité,2011-12-01,,663002,Gestion de fonds,,,,1-4XH-42474,,,,,,Chemin du Pommier,1,1218,Le Grand-Saconnex,Grand-Saconnex,930225022683,Chemin du Pommier 1,CHE202146041,Capital Privé Suisse SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2498344.52,1120263.6
71535,Entreprise,,Oceantrade SA,76492541.0,,En activité,1962-03-06,,649901,Sociétés d'investissement,,1-2 travailleurs,,1-4XH-4183,41227043060.0,,,vic@dts.ch,,Route de Florissant,72,1206,Genève,Genève,930225011189,Route de Florissant 72,CHE103161491,Oceantrade SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2501471.41,1116470.12
71539,Entreprise,,Asset Street SA,95160453.0,,En activité,2011-04-08,,663002,Gestion de fonds,,,,1-4XH-41842,,,,,,Rue François-VERSONNEX,7,1207,Genève,Genève-Cité,930225030549,Rue François-VERSONNEX 7,CHE161878570,Asset Street SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500933.47,1117660.94
71756,Entreprise,,PRIEURE DEVELOPPEMENT SA,80600343.0,,En activité,2011-06-01,,649901,Sociétés d'investissement,,,,1-4XH-39997,41223090600.0,,41223090609.0,geneva@dryden.ch,,Rue DANCET,35,1205,Genève,Genève-Plainpalais,930225008952,Rue DANCET 35,CHE494709303,PRIEURE DEVELOPPEMENT SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2499968.76,1116453.8
71758,Entreprise,,WFS - Wealth Financing Solutions SA,83423958.0,,En activité,2011-06-01,,663002,Gestion de fonds,,,,1-4XH-39999,41223170080.0,41799458014.0,,ae.payraudeau@wfs-swiss.com,http://www.wfs-swiss.com,Route de Jussy,8,1226,Thônex,Thônex,930225015683,Route de Jussy 8,CHE239806831,WFS - Wealth Financing Solutions SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2504461.23,1116782.96
72125,Entreprise,,WEALTH VISION FINANCIAL ADVISORS SARL,84607941.0,,En activité,2011-11-21,,663002,Gestion de fonds,,Sans travailleur,,1-4XH-44365,41223123110.0,,41223123120.0,,,place de Longemalle,1,1204,Genève,Genève-Cité,930225016774,Place de Longemalle 1,CHE236157953,WEALTH VISION FINANCIAL ADVISORS SARL,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2500566.34,1117689.92
72131,Entreprise,,KOROM SA,83072647.0,,En activité,2012-03-08,,649901,Sociétés d'investissement,,,,1-4XH-46469,41787070808.0,,,,,Rue de Richemont,19,1202,Genève,Genève,930225024669,Rue de Richemont 19,CHE225102362,KOROM SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500408.95,1118994.4
72134,Entreprise,,SOPAFIN SA,65842024.0,,En activité,1999-11-08,,649901,Sociétés d'investissement,,,,1-4XH-4648,41583232408.0,,,pliniger@pictet.com,,Chemin de l'Ecorcherie,22,1253,Vandoeuvres,Vandoeuvres,930225043708,Chemin de l'Ecorcherie 22,CHE101109953,SOPAFIN SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2504490.18,1119933.19
71316,Entreprise,,CALEX SA,83368129.0,,En activité,2011-04-11,,663002,Gestion de fonds,,1-2 travailleurs,,1-4XH-41890,41223118080.0,,41223118085.0,calexsa@bluewin.ch,,Rue CRESPIN,2,1206,Genève,Genève-Eaux-Vives,930225008179,Rue CRESPIN 2,CHE138259825,CALEX SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2501154.12,1116802.64
71555,Entreprise,,ETIIC Sàrl,83569174.0,,En activité,2011-04-07,,649901,Sociétés d'investissement,,,,1-4XH-40837,41792569942.0,,,info@etiic.ch,http://www.etiic.ch,Chemin des Tourterelles,16,1226,Thônex,Thônex,930225032903,Chemin des Tourterelles 16,CHE484723098,ETIIC Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2505997.13,1117417.35
72045,Entreprise,,BENEFIKA HOLDING SA,79361482.0,,En activité,2011-01-24,,649901,Sociétés d'investissement,,,,1-4XH-40648,41227828615.0,,41227829435.0,,,Rue du Pré-Bouvier,10,1242,Satigny,Satigny,930225033547,Rue du Pré-Bouvier 10,CHE255454245,BENEFIKA HOLDING SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2493407.7,1120183.15
71565,Entreprise,,The Great Dragon Investments Sàrl,82538431.0,,En activité,2011-12-20,,663002,Gestion de fonds,,,,1-4XH-42544,41223187816.0,,,stevealban@thegreatdragon.ch,,Rue de la Rôtisserie,8,1204,Genève,Genève-Cité,930225025162,Rue de la Rôtisserie 8,CHE305606453,The Great Dragon Investments Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2500225.87,1117638.45
71577,Entreprise,,Foncière du Sud SA,80677262.0,,En activité,2011-06-10,,649901,Sociétés d'investissement,,Sans travailleur,,1-4XH-39284,41227187874.0,,,a.tamazlicaru@capvest.ch,,Cours de Rive,7,1204,Genève,Genève,930225024790,Cours de Rive 7,CHE264879939,Foncière du Sud SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500781.41,1117541.98
71342,Entreprise,,"Three Sigma, Olivier Pythoud",82822758.0,,En activité,2011-02-14,,663002,Gestion de fonds,,Sans travailleur,,1-4XH-40702,41789152160.0,41227338487.0,,olivier.pythoud@threesigma.ch,,Rue DAUBIN,4,1203,Genève,Genève-Petit-Saconnex,930225008992,Rue DAUBIN 4,CHE464274370,"Three Sigma, Olivier Pythoud",Entreprise individuelle,Genève,Suisse,ENT siège à Genève,2498951.37,1117996.52
71343,Entreprise,,HBCV Advisors SA,82805380.0,,En activité,2011-02-21,,663002,Gestion de fonds,,,,1-4XH-40705,41223476777.0,,41223476778.0,info@hbcv-advisors.com,,Rue de Hesse,12,1204,Genève,Genève,930225015001,Rue de Hesse 12,CHE446168758,HBCV Advisors SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2499869.06,1117582.99
71583,Entreprise,,HPF Holding de Participations de Famille SA,77293107.0,,En activité,2010-07-20,,649901,Sociétés d'investissement,,,,1-4XH-39669,41225521500.0,,41225521501.0,,,Rue Jacques-GROSSELIN,8,1227,Carouge GE,Carouge,930225014198,Rue Jacques-GROSSELIN 8,CHE115853271,HPF Holding de Participations de Famille SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2499434.32,1116009.23
71814,Entreprise,,Tony Holding SA,77783786.0,,En activité,2010-10-25,,649901,Sociétés d'investissement,,,,1-4XH-39417,41227875454.0,,41227875450.0,,,Route de Florissant,13,1206,Genève,Genève-Eaux-Vives,930225011162,Route de Florissant 13,CHE116139259,Tony Holding SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500983.07,1116889.0
71989,Entreprise,,StoBene Partners SA,83421531.0,,En activité,2011-05-17,,663002,Gestion de fonds,,6-9 travailleurs,,1-4XH-39254,41228180118.0,,41228180119.0,isabelle@stobenepartners.com,,Avenue de Miremont,16,1206,Genève,Genève,930225018924,Avenue de Miremont 16,CHE342697170,StoBene Partners SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500971.19,1116170.3
71990,Entreprise,,VerBund Invest SA,80664881.0,,En activité,2011-06-09,,649901,Sociétés d'investissement,,,,1-4XH-39257,41223078877.0,,41223078879.0,,,Rampe du Pont-Rouge,5A,1213,Petit-Lancy,Lancy,930225022910,Rampe du Pont-Rouge 5A,CHE373328484,VerBund Invest SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2498426.32,1116056.87
71602,Entreprise,,Texican Suisse Holding SA,80968495.0,,En activité,2011-07-06,,649901,Sociétés d'investissement,,,,1-4XH-40268,41227002984.0,,,,,Avenue KRIEG,4,1208,Genève,Genève-Eaux-Vives,980923164319,Avenue KRIEG 4,CHE397243832,Texican Suisse Holding SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2501549.46,1116874.06
72062,Entreprise,,MONTFLEURY HOLDING SA,80989982.0,,En activité,2011-07-08,,649901,Sociétés d'investissement,,,,1-4XH-40060,,,,,,Route de Prévessin,76,1217,Meyrin,Meyrin,150804152916,Route de Prévessin 76,CHE314176960,MONTFLEURY HOLDING SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2495556.99,1122330.37
71369,Entreprise,,MY Asset Management Sàrl,82807084.0,,En activité,2011-02-04,,663002,Gestion de fonds,,,,1-4XH-41412,,,,myam@bluewin.ch,,Route de Certoux,27F,1258,Perly,Perly-Certoux,930225004858,Route de Certoux 27F,CHE415107034,MY Asset Management Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2496198.44,1112526.66
71371,Entreprise,,ATN Swiss SA,82577493.0,,En activité,2011-02-08,,649901,Sociétés d'investissement,,3-5 travailleurs,,1-4XH-41422,41227471020.0,,41227471029.0,info@atonwm.ch,http://www.atonwm.ch,Route de Meyrin,8,1202,Genève,Genève-Petit-Saconnex,930225018631,Route de Meyrin 8,CHE496658361,ATN Swiss SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2498903.26,1118944.27
71621,Entreprise,,Bergues Management SA,80823958.0,,En activité,2011-06-24,,649901,Sociétés d'investissement,,,,1-4XH-40075,41229017700.0,,,,,Quai des Bergues,29,1201,Genève,Genève-Cité,930225002216,Quai des Bergues 29,CHE175650582,Bergues Management SA,Société anonyme,Genève,Suisse,ENT siège à Genève,2500224.32,1118056.79
71838,Entreprise,,DPX Holding Sàrl,79385132.0,,En activité,2011-01-26,,649901,Sociétés d'investissement,,,,1-4XH-40887,,,,,,Rue de Chantepoulet,1,1201,Genève,Genève,930225005508,Rue de Chantepoulet 1,CHE417835268,DPX Holding Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2500180.44,1118196.69
71846,Entreprise,,MPD Partners Sàrl,88337122.0,,En activité,2011-07-18,,649901,Sociétés d'investissement,,Sans travailleur,,1-4XH-39803,41763061038.0,,,admin@mpdpartners.ch,https://www.mpdpartners.ch,Rue de Rive,13,1204,Genève,Genève-Cité,930225024812,Rue de Rive 13,CHE174851698,MPD Partners Sàrl,Société à resp. limitée,Genève,Suisse,ENT siège à Genève,2500662.27,1117554.59
